CaseID,Activity,Duration,Timestamp,Duration Float,Time to conclusion,Passed Time,Step,Prefix
Case 3024,closed,44 days 00:06:02,2012-09-05 07:41:02,44.0042,0.0,44.0054,3,"assignseriousness,resolveticket,closed"
Case 22,assignseriousness,0 days 00:00:00,2012-07-23 07:49:04,0.0,50.0948,0.0,1,assignseriousness
Case 22,takeinchargeticket,0 days 00:00:10,2012-07-23 07:49:14,0.0001,50.0947,15.0001,2,"assignseriousness,takeinchargeticket"
Case 22,wait,0 days 01:02:45,2012-07-23 08:51:59,0.0436,50.0511,50.0511,3,"assignseriousness,takeinchargeticket,wait"
Case 22,resolveticket,35 days 01:13:24,2012-08-27 10:05:23,35.051,15.0001,50.0947,4,"assignseriousness,takeinchargeticket,wait,resolveticket"
Case 22,closed,15 days 00:00:10,2012-09-11 10:05:33,15.0001,0.0,50.0948,5,"assignseriousness,takeinchargeticket,wait,resolveticket,closed"
Case 700,assignseriousness,0 days 00:00:00,2012-07-23 07:52:47,0.0,46.0053,0.0,1,assignseriousness
Case 700,resolveticket,0 days 02:27:46,2012-07-23 10:15:27,0.1026,45.9027,45.9027,2,"assignseriousness,resolveticket"
Case 700,closed,45 days 21:39:56,2012-09-07 08:00:29,45.9027,0.0,46.0053,3,"assignseriousness,resolveticket,closed"
Case 2575,assignseriousness,0 days 00:00:00,2012-07-23 08:21:01,0.0,46.1593,0.0,1,assignseriousness
Case 2575,takeinchargeticket,4 days 02:28:29,2012-07-27 10:49:30,4.1031,42.0562,32.1048,2,"assignseriousness,takeinchargeticket"
Case 2575,wait,7 days 05:31:47,2012-08-03 16:21:17,7.2304,34.8258,34.8258,3,"assignseriousness,takeinchargeticket,wait"
Case 2575,resolveticket,2 days 17:18:15,2012-08-06 09:39:32,2.721,32.1048,42.0562,4,"assignseriousness,takeinchargeticket,wait,resolveticket"
Case 2575,closed,32 days 02:30:58,2012-09-07 12:10:30,32.1048,0.0,46.1593,5,"assignseriousness,takeinchargeticket,wait,resolveticket,closed"
Case 1143,assignseriousness,0 days 00:00:00,2012-07-23 11:01:18,0.0,52.9995,0.0,1,assignseriousness
Case 1143,takeinchargeticket,0 days 03:59:47,2012-07-23 15:01:05,0.1665,52.833,51.106,2,"assignseriousness,takeinchargeticket"
Case 1143,resolveticket,1 days 17:26:55,2012-07-25 08:28:00,1.727,51.106,52.833,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1143,closed,51 days 02:32:39,2012-09-14 11:00:39,51.106,0.0,52.9995,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 4090,assignseriousness,0 days 00:00:00,2012-07-23 11:04:02,0.0,43.9976,0.0,1,assignseriousness
Case 4090,takeinchargeticket,0 days 01:05:07,2012-07-23 12:09:09,0.0452,43.9524,36.0847,2,"assignseriousness,takeinchargeticket"
Case 4090,resolveticket,7 days 20:49:31,2012-07-31 08:58:40,7.8677,36.0847,43.9524,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 4090,closed,36 days 02:02:02,2012-09-05 11:00:42,36.0847,0.0,43.9976,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 472,assignseriousness,0 days 00:00:00,2012-07-23 14:02:04,0.0,50.0767,0.0,1,assignseriousness
Case 472,takeinchargeticket,0 days 01:02:22,2012-07-23 15:04:26,0.0433,50.0334,15.0002,2,"assignseriousness,takeinchargeticket"
Case 472,resolveticket,35 days 00:47:45,2012-08-27 15:52:11,35.0332,15.0002,50.0334,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 472,closed,15 days 00:00:13,2012-09-11 15:52:24,15.0002,0.0,50.0767,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1230,assignseriousness,0 days 00:00:00,2012-07-23 15:34:10,0.0,58.9692,0.0,1,assignseriousness
Case 1230,takeinchargeticket,0 days 00:00:10,2012-07-23 15:34:20,0.0001,58.9691,15.0002,2,"assignseriousness,takeinchargeticket"
Case 1230,resolveticket,43 days 23:15:10,2012-09-05 14:49:30,43.9689,15.0002,58.9691,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1230,closed,15 days 00:00:17,2012-09-20 14:49:47,15.0002,0.0,58.9692,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2493,assignseriousness,0 days 00:00:00,2012-07-24 07:18:46,0.0,53.0014,0.0,1,assignseriousness
Case 2493,takeinchargeticket,0 days 00:53:45,2012-07-24 08:12:31,0.0373,52.9641,46.7177,2,"assignseriousness,takeinchargeticket"
Case 2493,resolveticket,6 days 05:54:46,2012-07-30 14:07:17,6.2464,46.7177,52.9641,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2493,closed,46 days 17:13:32,2012-09-15 07:20:49,46.7177,0.0,53.0014,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1187,assignseriousness,0 days 00:00:00,2012-07-24 07:22:02,0.0,46.0059,0.0,1,assignseriousness
Case 1187,takeinchargeticket,0 days 00:49:51,2012-07-24 08:11:53,0.0346,45.9713,45.7018,2,"assignseriousness,takeinchargeticket"
Case 1187,resolveticket,0 days 06:28:01,2012-07-24 14:39:54,0.2695,45.7018,45.9713,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1187,closed,45 days 16:50:37,2012-09-08 07:30:31,45.7018,0.0,46.0059,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1163,assignseriousness,0 days 00:00:00,2012-07-24 07:38:39,0.0,44.0012,0.0,1,assignseriousness
Case 1163,resolveticket,0 days 00:00:22,2012-07-24 07:39:01,0.0003,44.0009,44.0009,2,"assignseriousness,resolveticket"
Case 1163,closed,44 days 00:01:22,2012-09-06 07:40:23,44.0009,0.0,44.0012,3,"assignseriousness,resolveticket,closed"
Case 1086,assignseriousness,0 days 00:00:00,2012-07-24 07:42:04,0.0,46.0068,0.0,1,assignseriousness
Case 1086,takeinchargeticket,0 days 00:01:02,2012-07-24 07:43:06,0.0007,46.0061,39.916,2,"assignseriousness,takeinchargeticket"
Case 1086,resolveticket,6 days 02:09:41,2012-07-30 09:52:47,6.0901,39.916,46.0061,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1086,closed,39 days 21:59:04,2012-09-08 07:51:51,39.916,0.0,46.0068,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 4430,assignseriousness,0 days 00:00:00,2012-07-24 09:31:05,0.0,38.9465,-0.0,1,assignseriousness
Case 4430,takeinchargeticket,0 days 02:42:51,2012-07-24 12:13:56,0.1131,38.8334,38.74,2,"assignseriousness,takeinchargeticket"
Case 4430,resolveticket,0 days 02:14:28,2012-07-24 14:28:24,0.0934,38.74,38.8334,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 4430,closed,38 days 17:45:37,2012-09-01 08:14:01,38.74,-0.0,38.9465,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3281,assignseriousness,0 days 00:00:00,2012-07-24 09:38:20,0.0,44.0014,-0.0,1,assignseriousness
Case 3281,takeinchargeticket,0 days 21:44:27,2012-07-25 07:22:47,0.9059,43.0955,43.0907,2,"assignseriousness,takeinchargeticket"
Case 3281,resolveticket,0 days 00:06:57,2012-07-25 07:29:44,0.0048,43.0907,43.0955,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3281,closed,43 days 02:10:40,2012-09-06 09:40:24,43.0907,-0.0,44.0014,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3075,assignseriousness,0 days 00:00:00,2012-07-24 09:43:08,0.0,48.0052,0.0,1,assignseriousness
Case 3075,takeinchargeticket,2 days 04:34:53,2012-07-26 14:18:01,2.1909,45.8143,45.8142,2,"assignseriousness,takeinchargeticket"
Case 3075,resolveticket,0 days 00:00:12,2012-07-26 14:18:13,0.0001,45.8142,45.8143,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3075,closed,45 days 19:32:29,2012-09-10 09:50:42,45.8142,0.0,48.0052,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 652,assignseriousness,0 days 00:00:00,2012-07-24 14:31:53,0.0,38.7378,0.0,1,assignseriousness
Case 652,takeinchargeticket,2 days 23:14:04,2012-07-27 13:45:57,2.9681,35.7697,31.8,2,"assignseriousness,takeinchargeticket"
Case 652,resolveticket,3 days 23:16:21,2012-07-31 13:02:18,3.9697,31.8,35.7697,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 652,closed,31 days 19:12:03,2012-09-01 08:14:21,31.8,0.0,38.7378,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3371,assignseriousness,0 days 00:00:00,2012-07-24 14:56:45,0.0,38.7204,0.0,1,assignseriousness
Case 3371,takeinchargeticket,0 days 22:41:31,2012-07-25 13:38:16,0.9455,37.7749,31.796,2,"assignseriousness,takeinchargeticket"
Case 3371,wait,1 days 19:34:13,2012-07-27 09:12:29,1.8154,35.9595,35.9595,3,"assignseriousness,takeinchargeticket,wait"
Case 3371,resolveticket,4 days 03:55:26,2012-07-31 13:07:55,4.1635,31.796,37.7749,4,"assignseriousness,takeinchargeticket,wait,resolveticket"
Case 3371,closed,31 days 19:06:16,2012-09-01 08:14:11,31.796,0.0,38.7204,5,"assignseriousness,takeinchargeticket,wait,resolveticket,closed"
Case 4444,assignseriousness,0 days 00:00:00,2012-07-24 15:05:30,0.0,39.6974,0.0,1,assignseriousness
Case 4444,takeinchargeticket,7 days 00:16:45,2012-07-31 15:22:15,7.0116,32.6858,30.0002,2,"assignseriousness,takeinchargeticket"
Case 4444,resolveticket,2 days 16:27:14,2012-08-03 07:49:29,2.6856,30.0002,32.6858,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 4444,closed,30 days 00:00:19,2012-09-02 07:49:48,30.0002,0.0,39.6974,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 788,assignseriousness,0 days 00:00:00,2012-07-24 15:10:51,0.0,38.7566,0.0,1,assignseriousness
Case 788,takeinchargeticket,0 days 21:36:49,2012-07-25 12:47:40,0.9006,37.856,35.8408,2,"assignseriousness,takeinchargeticket"
Case 788,wait,1 days 20:20:09,2012-07-27 09:07:49,1.8473,36.0087,36.0087,3,"assignseriousness,takeinchargeticket,wait"
Case 788,resolveticket,0 days 04:01:45,2012-07-27 13:09:34,0.1679,35.8408,37.856,4,"assignseriousness,takeinchargeticket,wait,resolveticket"
Case 788,closed,35 days 20:10:47,2012-09-01 09:20:21,35.8408,0.0,38.7566,5,"assignseriousness,takeinchargeticket,wait,resolveticket,closed"
Case 1038,assignseriousness,0 days 00:00:00,2012-07-24 15:29:40,0.0,38.6975,0.0,1,assignseriousness
Case 1038,takeinchargeticket,0 days 22:03:45,2012-07-25 13:33:25,0.9193,37.7782,37.7642,2,"assignseriousness,takeinchargeticket"
Case 1038,resolveticket,0 days 00:20:08,2012-07-25 13:53:33,0.014,37.7642,37.7782,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1038,closed,37 days 18:20:28,2012-09-01 08:14:01,37.7642,0.0,38.6975,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1722,assignseriousness,0 days 00:00:00,2012-07-24 15:33:46,0.0,44.0047,0.0,1,assignseriousness
Case 1722,takeinchargeticket,1 days 23:50:29,2012-07-26 15:24:15,1.9934,42.0113,37.2768,2,"assignseriousness,takeinchargeticket"
Case 1722,resolveticket,4 days 17:37:37,2012-07-31 09:01:52,4.7345,37.2768,42.0113,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1722,closed,37 days 06:38:36,2012-09-06 15:40:28,37.2768,0.0,44.0047,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3769,assignseriousness,0 days 00:00:00,2012-07-24 15:35:48,0.0,44.0033,0.0,1,assignseriousness
Case 3769,takeinchargeticket,1 days 23:48:03,2012-07-26 15:23:51,1.9917,42.0116,37.276,2,"assignseriousness,takeinchargeticket"
Case 3769,resolveticket,4 days 17:39:17,2012-07-31 09:03:08,4.7356,37.276,42.0116,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3769,closed,37 days 06:37:30,2012-09-06 15:40:38,37.276,0.0,44.0033,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1880,assignseriousness,0 days 00:00:00,2012-07-24 15:37:47,0.0,46.0019,0.0,1,assignseriousness
Case 1880,takeinchargeticket,2 days 19:16:40,2012-07-27 10:54:27,2.8032,43.1987,36.2061,2,"assignseriousness,takeinchargeticket"
Case 1880,resolveticket,6 days 23:49:19,2012-08-03 10:43:46,6.9926,36.2061,43.1987,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1880,closed,36 days 04:56:46,2012-09-08 15:40:32,36.2061,0.0,46.0019,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 586,assignseriousness,0 days 00:00:00,2012-07-24 15:42:04,0.0,46.006,-0.0,1,assignseriousness
Case 586,takeinchargeticket,1 days 23:32:35,2012-07-26 15:14:39,1.981,44.025,36.1052,2,"assignseriousness,takeinchargeticket"
Case 586,resolveticket,7 days 22:04:31,2012-08-03 13:19:10,7.9198,36.1052,44.025,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 586,closed,36 days 02:31:32,2012-09-08 15:50:42,36.1052,-0.0,46.006,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2029,assignseriousness,0 days 00:00:00,2012-07-24 15:44:05,0.0,48.9252,0.0,1,assignseriousness
Case 2029,takeinchargeticket,29 days 22:00:59,2012-08-23 13:45:04,29.9173,19.0079,15.0001,2,"assignseriousness,takeinchargeticket"
Case 2029,resolveticket,4 days 00:11:10,2012-08-27 13:56:14,4.0078,15.0001,19.0079,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2029,closed,15 days 00:00:09,2012-09-11 13:56:23,15.0001,0.0,48.9252,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 93,assignseriousness,0 days 00:00:00,2012-07-25 07:02:54,0.0,46.0053,0.0,1,assignseriousness
Case 93,takeinchargeticket,5 days 02:36:10,2012-07-30 09:39:04,5.1084,40.8969,37.6642,2,"assignseriousness,takeinchargeticket"
Case 93,resolveticket,3 days 05:35:03,2012-08-02 15:14:07,3.2327,37.6642,40.8969,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 93,closed,37 days 15:56:26,2012-09-09 07:10:33,37.6642,0.0,46.0053,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2124,assignseriousness,0 days 00:00:00,2012-07-25 09:42:11,0.0,44.0058,0.0,1,assignseriousness
Case 2124,resolveticket,0 days 00:01:52,2012-07-25 09:44:03,0.0013,44.0045,44.0045,2,"assignseriousness,resolveticket"
Case 2124,closed,44 days 00:06:26,2012-09-07 09:50:29,44.0045,0.0,44.0058,3,"assignseriousness,resolveticket,closed"
Case 3025,assignseriousness,0 days 00:00:00,2012-07-25 12:14:09,0.0,44.0045,0.0,1,assignseriousness
Case 3025,takeinchargeticket,1 days 22:40:37,2012-07-27 10:54:46,1.9449,42.0596,34.9127,2,"assignseriousness,takeinchargeticket"
Case 3025,resolveticket,7 days 03:31:33,2012-08-03 14:26:19,7.1469,34.9127,42.0596,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3025,closed,34 days 21:54:21,2012-09-07 12:20:40,34.9127,0.0,44.0045,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 4096,assignseriousness,0 days 00:00:00,2012-07-25 12:23:22,0.0,38.0049,0.0,1,assignseriousness
Case 4096,takeinchargeticket,0 days 00:21:32,2012-07-25 12:44:54,0.015,37.9899,35.938,2,"assignseriousness,takeinchargeticket"
Case 4096,resolveticket,2 days 01:14:40,2012-07-27 13:59:34,2.0519,35.938,37.9899,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 4096,closed,35 days 22:30:42,2012-09-01 12:30:16,35.938,0.0,38.0049,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2259,insertticket,0 days 00:00:00,2012-07-25 14:47:20,0.0,37.7269,-0.0,1,insertticket
Case 2259,assignseriousness,0 days 00:00:27,2012-07-25 14:47:47,0.0003,37.7266,37.7076,2,"insertticket,assignseriousness"
Case 2259,takeinchargeticket,0 days 00:00:07,2012-07-25 14:47:54,0.0001,37.7265,37.7265,3,"insertticket,assignseriousness,takeinchargeticket"
Case 2259,resolveticket,0 days 00:27:11,2012-07-25 15:15:05,0.0189,37.7076,37.7266,4,"insertticket,assignseriousness,takeinchargeticket,resolveticket"
Case 2259,closed,37 days 16:58:56,2012-09-01 08:14:01,37.7076,-0.0,37.7269,5,"insertticket,assignseriousness,takeinchargeticket,resolveticket,closed"
Case 4053,assignseriousness,0 days 00:21:23,2012-07-25 15:31:35,0.0148,43.992,0.0,1,assignseriousness
Case 4053,takeinchargeticket,0 days 15:07:27,2012-07-26 07:00:25,0.6302,43.3618,43.3527,2,"assignseriousness,takeinchargeticket"
Case 4053,resolveticket,0 days 00:13:04,2012-07-26 07:13:29,0.0091,43.3527,43.3618,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 4053,closed,43 days 08:27:51,2012-09-07 15:41:20,43.3527,0.0,43.992,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 126,assignseriousness,32 days 21:54:19,2012-07-25 15:34:31,32.9127,15.0344,-0.0,1,assignseriousness
Case 126,resolveticket,0 days 00:49:15,2012-08-27 14:18:05,0.0342,15.0002,15.0002,2,"assignseriousness,resolveticket"
Case 126,closed,15 days 00:00:18,2012-09-11 14:18:23,15.0002,-0.0,15.0344,3,"assignseriousness,resolveticket,closed"
Case 2386,assignseriousness,0 days 00:00:00,2012-07-25 15:36:51,0.0,44.0028,0.0,1,assignseriousness
Case 2386,takeinchargeticket,1 days 19:18:06,2012-07-27 10:54:57,1.8042,42.1986,37.3497,2,"assignseriousness,takeinchargeticket"
Case 2386,resolveticket,4 days 20:22:25,2012-08-01 07:17:22,4.8489,37.3497,42.1986,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2386,closed,37 days 08:23:38,2012-09-07 15:41:00,37.3497,0.0,44.0028,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 972,assignseriousness,0 days 00:00:00,2012-07-25 15:38:49,0.0,46.0012,0.0,1,assignseriousness
Case 972,takeinchargeticket,0 days 16:37:21,2012-07-26 08:16:10,0.6926,45.3086,41.1482,2,"assignseriousness,takeinchargeticket"
Case 972,resolveticket,4 days 03:51:00,2012-07-30 12:07:10,4.1604,41.1482,45.3086,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 972,closed,41 days 03:33:22,2012-09-09 15:40:32,41.1482,0.0,46.0012,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 497,assignseriousness,0 days 00:00:00,2012-07-25 15:40:43,0.0,44.9292,0.0,1,assignseriousness
Case 497,takeinchargeticket,1 days 19:14:22,2012-07-27 10:55:05,1.8016,43.1276,30.0003,2,"assignseriousness,takeinchargeticket"
Case 497,resolveticket,13 days 03:03:20,2012-08-09 13:58:25,13.1273,30.0003,43.1276,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 497,closed,30 days 00:00:26,2012-09-08 13:58:51,30.0003,0.0,44.9292,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 938,assignseriousness,0 days 00:00:00,2012-07-26 07:12:09,0.0,42.0743,0.0,1,assignseriousness
Case 938,takeinchargeticket,0 days 00:06:17,2012-07-26 07:18:26,0.0044,42.0699,30.0002,2,"assignseriousness,takeinchargeticket"
Case 938,wait,0 days 23:51:45,2012-07-27 07:10:11,0.9943,41.0756,41.0756,3,"assignseriousness,takeinchargeticket,wait"
Case 938,resolveticket,11 days 01:48:38,2012-08-07 08:58:49,11.0754,30.0002,42.0699,4,"assignseriousness,takeinchargeticket,wait,resolveticket"
Case 938,closed,30 days 00:00:14,2012-09-06 08:59:03,30.0002,0.0,42.0743,5,"assignseriousness,takeinchargeticket,wait,resolveticket,closed"
Case 1566,assignseriousness,0 days 00:00:00,2012-07-26 07:14:23,0.0,38.0041,0.0,1,assignseriousness
Case 1566,takeinchargeticket,0 days 03:05:04,2012-07-26 10:19:27,0.1285,37.8756,37.6939,2,"assignseriousness,takeinchargeticket"
Case 1566,resolveticket,0 days 04:21:41,2012-07-26 14:41:08,0.1817,37.6939,37.8756,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1566,closed,37 days 16:39:09,2012-09-02 07:20:17,37.6939,0.0,38.0041,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2549,assignseriousness,0 days 00:00:00,2012-07-26 10:03:30,0.0,44.005,0.0,1,assignseriousness
Case 2549,takeinchargeticket,0 days 02:17:45,2012-07-26 12:21:15,0.0957,43.9093,43.9048,2,"assignseriousness,takeinchargeticket"
Case 2549,resolveticket,0 days 00:06:31,2012-07-26 12:27:46,0.0045,43.9048,43.9093,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2549,closed,43 days 21:42:55,2012-09-08 10:10:41,43.9048,0.0,44.005,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 4238,assignseriousness,0 days 00:00:00,2012-07-26 10:06:04,0.0,38.003,0.0,1,assignseriousness
Case 4238,takeinchargeticket,0 days 00:39:31,2012-07-26 10:45:35,0.0274,37.9756,37.8665,2,"assignseriousness,takeinchargeticket"
Case 4238,resolveticket,0 days 02:37:06,2012-07-26 13:22:41,0.1091,37.8665,37.9756,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 4238,closed,37 days 20:47:46,2012-09-02 10:10:27,37.8665,0.0,38.003,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1103,assignseriousness,0 days 00:00:00,2012-07-26 10:09:20,0.0,44.0009,0.0,1,assignseriousness
Case 1103,takeinchargeticket,0 days 00:13:36,2012-07-26 10:22:56,0.0094,43.9915,43.0531,2,"assignseriousness,takeinchargeticket"
Case 1103,resolveticket,0 days 22:31:20,2012-07-27 08:54:16,0.9384,43.0531,43.9915,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1103,closed,43 days 01:16:25,2012-09-08 10:10:41,43.0531,0.0,44.0009,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 768,assignseriousness,0 days 00:00:00,2012-07-26 10:16:27,0.0,50.8779,0.0,1,assignseriousness
Case 768,takeinchargeticket,0 days 00:35:31,2012-07-26 10:51:00,0.0247,50.8532,43.7982,2,"assignseriousness,takeinchargeticket"
Case 768,wait,4 days 04:28:41,2012-07-30 15:20:39,4.1866,46.6666,46.6666,3,"assignseriousness,takeinchargeticket,wait"
Case 768,resolveticket,2 days 20:50:29,2012-08-02 12:11:08,2.8684,43.7982,50.8532,4,"assignseriousness,takeinchargeticket,wait,resolveticket"
Case 768,closed,43 days 19:09:21,2012-09-15 07:20:29,43.7982,0.0,50.8779,5,"assignseriousness,takeinchargeticket,wait,resolveticket,closed"
Case 741,assignseriousness,0 days 00:00:00,2012-07-26 10:30:53,0.0,38.0067,0.0,1,assignseriousness
Case 741,takeinchargeticket,0 days 04:43:04,2012-07-26 15:13:57,0.1966,37.8101,33.0494,2,"assignseriousness,takeinchargeticket"
Case 741,resolveticket,4 days 18:15:24,2012-07-31 09:29:21,4.7607,33.0494,37.8101,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 741,closed,33 days 01:11:06,2012-09-02 10:40:27,33.0494,0.0,38.0067,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3320,assignseriousness,0 days 00:00:00,2012-07-26 10:42:13,0.0,48.0102,-0.0,1,assignseriousness
Case 3320,takeinchargeticket,0 days 00:00:10,2012-07-26 10:42:23,0.0001,48.0101,47.0978,2,"assignseriousness,takeinchargeticket"
Case 3320,resolveticket,0 days 21:53:46,2012-07-27 08:36:09,0.9123,47.0978,48.0101,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3320,closed,47 days 02:20:46,2012-09-12 10:56:55,47.0978,-0.0,48.0102,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3891,assignseriousness,0 days 00:00:00,2012-07-26 10:44:23,0.0,38.0042,0.0,1,assignseriousness
Case 3891,takeinchargeticket,0 days 00:44:01,2012-07-26 11:28:24,0.0306,37.9736,37.9731,2,"assignseriousness,takeinchargeticket"
Case 3891,resolveticket,0 days 00:00:39,2012-07-26 11:29:03,0.0005,37.9731,37.9736,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3891,closed,37 days 23:21:14,2012-09-02 10:50:17,37.9731,0.0,38.0042,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2846,assignseriousness,0 days 00:00:00,2012-07-26 10:48:21,0.0,48.8763,0.0,1,assignseriousness
Case 2846,takeinchargeticket,0 days 01:21:55,2012-07-26 12:10:16,0.0569,48.8194,45.0003,2,"assignseriousness,takeinchargeticket"
Case 2846,wait,0 days 04:05:00,2012-07-26 16:15:16,0.1701,48.6493,48.6493,3,"assignseriousness,takeinchargeticket,wait"
Case 2846,resolveticket,3 days 15:34:32,2012-07-30 07:49:48,3.649,45.0003,48.8194,4,"assignseriousness,takeinchargeticket,wait,resolveticket"
Case 2846,closed,45 days 00:00:28,2012-09-13 07:50:16,45.0003,0.0,48.8763,5,"assignseriousness,takeinchargeticket,wait,resolveticket,closed"
Case 2491,assignseriousness,0 days 00:00:00,2012-07-26 10:50:31,0.0,48.0071,-0.0,1,assignseriousness
Case 2491,takeinchargeticket,0 days 00:00:07,2012-07-26 10:50:38,0.0001,48.007,42.9151,2,"assignseriousness,takeinchargeticket"
Case 2491,resolveticket,5 days 02:12:20,2012-07-31 13:02:58,5.0919,42.9151,48.007,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2491,closed,42 days 21:57:47,2012-09-12 11:00:45,42.9151,-0.0,48.0071,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2347,assignseriousness,0 days 00:00:00,2012-07-26 12:10:25,0.0,44.007,0.0,1,assignseriousness
Case 2347,resolveticket,0 days 00:26:25,2012-07-26 12:36:50,0.0183,43.9887,43.9887,2,"assignseriousness,resolveticket"
Case 2347,closed,43 days 23:43:44,2012-09-08 12:20:34,43.9887,0.0,44.007,3,"assignseriousness,resolveticket,closed"
Case 2012,assignseriousness,0 days 00:00:00,2012-07-26 12:25:06,0.0,48.0043,0.0,1,assignseriousness
Case 2012,takeinchargeticket,0 days 00:01:05,2012-07-26 12:26:11,0.0008,48.0035,47.9002,2,"assignseriousness,takeinchargeticket"
Case 2012,resolveticket,0 days 02:28:44,2012-07-26 14:54:55,0.1033,47.9002,48.0035,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2012,closed,47 days 21:36:20,2012-09-12 12:31:15,47.9002,0.0,48.0043,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 52,assignseriousness,0 days 00:00:00,2012-07-26 15:18:26,0.0,48.0017,0.0,1,assignseriousness
Case 52,takeinchargeticket,0 days 00:00:09,2012-07-26 15:18:35,0.0001,48.0016,47.1906,2,"assignseriousness,takeinchargeticket"
Case 52,resolveticket,0 days 19:27:53,2012-07-27 10:46:28,0.811,47.1906,48.0016,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 52,closed,47 days 04:34:27,2012-09-12 15:20:55,47.1906,0.0,48.0017,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2592,assignseriousness,0 days 00:00:00,2012-07-26 15:31:51,0.0,38.0063,0.0,1,assignseriousness
Case 2592,takeinchargeticket,0 days 00:00:11,2012-07-26 15:32:02,0.0001,38.0062,37.2211,2,"assignseriousness,takeinchargeticket"
Case 2592,resolveticket,0 days 18:50:33,2012-07-27 10:22:35,0.7851,37.2211,38.0062,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2592,closed,37 days 05:18:23,2012-09-02 15:40:58,37.2211,0.0,38.0063,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
